date,open,high,low,close,volume,shares_outstanding_bn,market_cap_usd_bn,quarterly_revenue_usd_bn,sma_20,sma_50,sma_200,rsi_14,stock_split,era,key_event
13/10/1999,0.3516,0.3526,0.3507,0.3516,13002472,0.604,0.21,2.24,0.3467,0.3437,0.3933,52.5,,Pre-GPU Era,
14/10/1999,0.3531,0.3582,0.3471,0.3542,8490003,0.596,0.21,2.24,0.3417,0.3297,0.3179,71.3,,Pre-GPU Era,
15/10/1999,0.3544,0.3572,0.3494,0.3549,10880172,0.6,0.21,1.93,0.3544,0.3668,0.404,42,,Pre-GPU Era,
18/10/1999,0.3558,0.3622,0.354,0.3585,15292429,0.592,0.21,1.14,0.3669,0.3784,0.3351,44.5,,Pre-GPU Era,
19/10/1999,0.3624,0.3632,0.3597,0.3613,6677953,0.6,0.22,0.99,0.3613,0.3374,0.3234,45.9,,Pre-GPU Era,
20/10/1999,0.3654,0.3694,0.3608,0.3647,2870376,0.592,0.22,2.18,0.367,0.3512,0.4079,39.5,,Pre-GPU Era,
21/10/1999,0.3693,0.3728,0.3672,0.37,18221544,0.599,0.22,1.13,0.3705,0.3912,0.3193,64,,Pre-GPU Era,
22/10/1999,0.3718,0.3738,0.3647,0.3698,13354654,0.617,0.23,2.45,0.378,0.354,0.3931,40.6,,Pre-GPU Era,
25/10/1999,0.3727,0.3763,0.3702,0.3743,11784551,0.609,0.23,1.51,0.3771,0.3701,0.3353,54,,Pre-GPU Era,
26/10/1999,0.378,0.3859,0.3746,0.3796,4685255,0.597,0.23,1.94,0.3731,0.3849,0.4326,65,,Pre-GPU Era,
27/10/1999,0.3783,0.3825,0.3772,0.3795,4804188,0.605,0.23,1.65,0.3858,0.3925,0.4054,51.9,,Pre-GPU Era,
28/10/1999,0.3841,0.3883,0.3789,0.3833,10312376,0.616,0.24,0.84,0.392,0.3906,0.3828,58.5,,Pre-GPU Era,
29/10/1999,0.3868,0.3927,0.3798,0.386,12943366,0.618,0.24,2.21,0.386,0.3969,0.3938,58,,Pre-GPU Era,
01/11/1999,0.3874,0.3903,0.3853,0.3873,4216275,0.602,0.23,2.34,0.3759,0.4085,0.3748,57,,Pre-GPU Era,
02/11/1999,0.3922,0.3946,0.384,0.3899,14984850,0.591,0.23,2.21,0.384,0.3661,0.3402,46.6,,Pre-GPU Era,
03/11/1999,0.3944,0.396,0.3911,0.3931,10465360,0.615,0.24,1.92,0.404,0.3701,0.409,45.4,,Pre-GPU Era,
04/11/1999,0.3938,0.3971,0.3921,0.3944,19050146,0.597,0.24,1.88,0.3868,0.3773,0.3895,58.9,,Pre-GPU Era,
05/11/1999,0.3982,0.3994,0.3941,0.3971,14312498,0.609,0.24,1.47,0.3979,0.4001,0.3848,53.8,,Pre-GPU Era,
08/11/1999,0.3981,0.4013,0.3954,0.3985,6800030,0.594,0.24,1.45,0.3867,0.4192,0.3415,48.7,,Pre-GPU Era,
09/11/1999,0.406,0.4076,0.4014,0.4042,17370459,0.601,0.24,2.26,0.398,0.406,0.361,66.1,,Pre-GPU Era,
10/11/1999,0.4057,0.4103,0.4013,0.4046,7400442,0.616,0.25,2.11,0.3962,0.4321,0.4535,56,,Pre-GPU Era,
11/11/1999,0.4079,0.4132,0.4022,0.4072,9552880,0.597,0.24,2.29,0.4082,0.4131,0.3571,48.5,,Pre-GPU Era,
12/11/1999,0.4077,0.413,0.4046,0.4094,12401393,0.603,0.25,2.13,0.425,0.3945,0.4539,59.1,,Pre-GPU Era,
15/11/1999,0.4148,0.4233,0.4105,0.4163,17481333,0.606,0.25,2.48,0.4242,0.4062,0.4572,64.1,,Pre-GPU Era,
16/11/1999,0.42,0.4211,0.4172,0.4193,4686636,0.618,0.26,1.45,0.4076,0.4005,0.4407,51.9,,Pre-GPU Era,
17/11/1999,0.4212,0.4245,0.42,0.4225,16785428,0.602,0.25,2.22,0.4185,0.4417,0.4014,53,,Pre-GPU Era,
18/11/1999,0.4223,0.427,0.4167,0.4238,2032286,0.608,0.26,1.99,0.427,0.4487,0.4401,67.9,,Pre-GPU Era,
19/11/1999,0.4183,0.4253,0.416,0.4211,17514006,0.602,0.25,2.2,0.4242,0.4504,0.4573,47.3,,Pre-GPU Era,
22/11/1999,0.4195,0.4246,0.4181,0.422,17542541,0.598,0.25,1.49,0.4323,0.4375,0.4522,63.5,,Pre-GPU Era,
23/11/1999,0.4286,0.43,0.4253,0.4284,9004244,0.614,0.26,1.68,0.4425,0.418,0.3843,62.1,,Pre-GPU Era,
24/11/1999,0.4349,0.4376,0.4283,0.4314,18583005,0.61,0.26,0.87,0.4352,0.4445,0.4144,45.3,,Pre-GPU Era,
25/11/1999,0.4307,0.4373,0.4272,0.4312,8514267,0.618,0.27,1.41,0.4141,0.4482,0.457,42.4,,Pre-GPU Era,
26/11/1999,0.4337,0.4427,0.427,0.4345,3010405,0.604,0.26,1.12,0.4352,0.4257,0.4072,49.2,,Pre-GPU Era,
29/11/1999,0.4403,0.4446,0.4339,0.439,12781279,0.614,0.27,1.39,0.4481,0.4103,0.4457,71,,Pre-GPU Era,
30/11/1999,0.4381,0.4483,0.4349,0.4421,11827672,0.595,0.26,1.05,0.4246,0.4694,0.4858,40.6,,Pre-GPU Era,
01/12/1999,0.4478,0.4501,0.4418,0.446,7284869,0.602,0.27,1.12,0.4443,0.4735,0.4837,42.5,,Pre-GPU Era,
02/12/1999,0.4463,0.4553,0.4403,0.4459,7626085,0.601,0.27,0.99,0.4429,0.464,0.4377,52.7,,Pre-GPU Era,
03/12/1999,0.4446,0.452,0.44,0.4466,7835870,0.598,0.27,2.41,0.4416,0.4216,0.3852,47,,Pre-GPU Era,
06/12/1999,0.4527,0.4567,0.4501,0.4536,18075122,0.591,0.27,1.26,0.4667,0.4242,0.4449,42,,Pre-GPU Era,
07/12/1999,0.459,0.4627,0.4525,0.4572,2665593,0.618,0.28,2.01,0.4543,0.4525,0.5146,57.6,,Pre-GPU Era,
08/12/1999,0.4593,0.4631,0.4527,0.4574,12551779,0.605,0.28,1.86,0.4467,0.4762,0.5189,68.3,,Pre-GPU Era,
09/12/1999,0.4579,0.4614,0.4534,0.458,6464361,0.613,0.28,1.74,0.4548,0.4666,0.5066,53.9,,Pre-GPU Era,
10/12/1999,0.456,0.4637,0.4509,0.459,18762498,0.608,0.28,1.84,0.4515,0.4805,0.413,39.8,,Pre-GPU Era,
13/12/1999,0.4652,0.467,0.4624,0.4647,14243351,0.61,0.28,0.95,0.4516,0.4653,0.5235,67.2,,Pre-GPU Era,
14/12/1999,0.4701,0.4778,0.4596,0.4688,2792500,0.594,0.28,1.72,0.4645,0.465,0.4721,42.4,,Pre-GPU Era,
15/12/1999,0.4675,0.4735,0.4653,0.471,5059044,0.591,0.28,1.83,0.4781,0.4394,0.5196,69.6,,Pre-GPU Era,
16/12/1999,0.4756,0.4792,0.4713,0.475,9703786,0.6,0.28,2.24,0.4593,0.4988,0.4727,66.5,,Pre-GPU Era,
17/12/1999,0.476,0.4786,0.4707,0.4753,15237844,0.618,0.29,2.25,0.4879,0.4466,0.5167,64.6,,Pre-GPU Era,
20/12/1999,0.4762,0.4776,0.4723,0.4747,2411731,0.603,0.29,1.63,0.4582,0.4738,0.4642,62.2,,Pre-GPU Era,
21/12/1999,0.4815,0.4873,0.4784,0.4829,6136925,0.604,0.29,1.32,0.4973,0.4998,0.5348,43.5,,Pre-GPU Era,
22/12/1999,0.4824,0.4936,0.4776,0.4846,17431373,0.594,0.29,2.1,0.497,0.4592,0.5539,71.5,,Pre-GPU Era,
23/12/1999,0.4892,0.4957,0.4813,0.4876,14127485,0.595,0.29,0.98,0.4832,0.4848,0.5064,62.1,,Pre-GPU Era,
24/12/1999,0.4897,0.4981,0.4837,0.4917,8106023,0.608,0.3,2.12,0.503,0.4596,0.5517,69.2,,Pre-GPU Era,
27/12/1999,0.4937,0.4978,0.4889,0.4923,15439324,0.597,0.29,1.12,0.5011,0.4822,0.5645,62.3,,Pre-GPU Era,
28/12/1999,0.4942,0.4989,0.4913,0.4959,18769276,0.61,0.3,1.38,0.4904,0.483,0.5275,43.5,,Pre-GPU Era,
29/12/1999,0.4953,0.4973,0.4928,0.4953,9179683,0.604,0.3,1.55,0.4937,0.5286,0.4417,61.5,,Pre-GPU Era,
30/12/1999,0.494,0.5012,0.491,0.4966,2078508,0.616,0.31,1.68,0.498,0.5217,0.4952,61.2,,Pre-GPU Era,
31/12/1999,0.5021,0.5041,0.5002,0.5024,10167427,0.616,0.31,1.07,0.5077,0.5322,0.5287,44.7,,Pre-GPU Era,
03/01/2000,0.5083,0.5118,0.5069,0.5095,6033252,0.601,0.31,1.65,0.526,0.5189,0.4939,42.1,,Pre-GPU Era,
04/01/2000,0.5096,0.5144,0.5052,0.5089,7547066,0.598,0.3,1.15,0.521,0.5398,0.4448,50.9,,Pre-GPU Era,
05/01/2000,0.5072,0.5198,0.5027,0.5126,5263818,0.605,0.31,2.09,0.5039,0.4957,0.4823,56.9,,Pre-GPU Era,
06/01/2000,0.52,0.5242,0.5088,0.5138,7838485,0.594,0.31,1.13,0.5277,0.4824,0.4828,38.3,,Pre-GPU Era,
07/01/2000,0.5116,0.5203,0.5052,0.5128,8744008,0.604,0.31,0.83,0.4993,0.5301,0.5517,71.1,,Pre-GPU Era,
10/01/2000,0.5215,0.5245,0.5201,0.5223,17006552,0.604,0.32,1.86,0.5172,0.4914,0.5068,58.2,,Pre-GPU Era,
11/01/2000,0.5256,0.5302,0.5223,0.5251,3359898,0.602,0.32,0.87,0.5155,0.5178,0.5217,56.5,,Pre-GPU Era,
12/01/2000,0.5242,0.529,0.5212,0.5251,10913472,0.595,0.31,1.34,0.5349,0.5426,0.6018,59.3,,Pre-GPU Era,
13/01/2000,0.5269,0.5304,0.5163,0.5252,9366210,0.595,0.31,1.4,0.5375,0.4947,0.541,42.6,,Pre-GPU Era,
14/01/2000,0.525,0.5334,0.5226,0.5263,4760524,0.603,0.32,1.68,0.5093,0.5443,0.4646,51.8,,Pre-GPU Era,
17/01/2000,0.5285,0.539,0.5213,0.5314,13871765,0.616,0.33,2.08,0.52,0.5675,0.5318,70.3,,Pre-GPU Era,
18/01/2000,0.532,0.5385,0.5276,0.533,12529107,0.601,0.32,1.69,0.5241,0.5197,0.4555,62.8,,Pre-GPU Era,
19/01/2000,0.5421,0.5467,0.5289,0.5385,9545496,0.599,0.32,1.12,0.5343,0.5363,0.6024,57,,Pre-GPU Era,
20/01/2000,0.5368,0.5431,0.5341,0.5382,14126958,0.615,0.33,1.8,0.5329,0.5071,0.5333,63.6,,Pre-GPU Era,
21/01/2000,0.5435,0.5466,0.5366,0.543,19054649,0.609,0.33,1.35,0.5235,0.5357,0.6218,44.2,,Pre-GPU Era,
24/01/2000,0.5479,0.5513,0.5438,0.5478,4314659,0.617,0.34,0.9,0.5333,0.5673,0.5788,42.5,,Pre-GPU Era,
25/01/2000,0.5552,0.5584,0.5468,0.5512,6059107,0.595,0.33,1.8,0.5369,0.5651,0.5496,41.7,,Pre-GPU Era,
26/01/2000,0.5473,0.5585,0.539,0.5483,10793541,0.59,0.32,1.28,0.55,0.5236,0.6154,60,,Pre-GPU Era,
27/01/2000,0.5535,0.5593,0.5468,0.5522,13815453,0.601,0.33,1.3,0.5684,0.5712,0.4834,63.2,,Pre-GPU Era,
28/01/2000,0.5513,0.5586,0.5486,0.5528,17231194,0.614,0.34,1.59,0.5713,0.5752,0.5175,66.7,,Pre-GPU Era,
31/01/2000,0.5529,0.5558,0.551,0.5541,7586401,0.596,0.33,1.49,0.5468,0.542,0.5974,57.9,,Pre-GPU Era,
01/02/2000,0.5588,0.5598,0.5549,0.5568,6577277,0.617,0.34,2.34,0.5406,0.5291,0.6006,70.5,,Pre-GPU Era,
02/02/2000,0.5589,0.5688,0.5538,0.5621,8003155,0.605,0.34,1.59,0.5793,0.5769,0.5247,53.2,,Pre-GPU Era,
03/02/2000,0.5637,0.5722,0.5608,0.5647,18934654,0.617,0.35,2.28,0.5652,0.5773,0.5754,40.4,,Pre-GPU Era,
04/02/2000,0.568,0.5703,0.5607,0.5664,13985074,0.618,0.35,1.23,0.558,0.5766,0.6109,55,,Pre-GPU Era,
07/02/2000,0.5622,0.5743,0.5565,0.5688,8125694,0.601,0.34,1.12,0.5467,0.5346,0.5128,38.9,,Pre-GPU Era,
08/02/2000,0.5775,0.5801,0.5717,0.5772,17795052,0.606,0.35,2.41,0.5544,0.5476,0.5414,64.8,,Pre-GPU Era,
09/02/2000,0.5796,0.587,0.5686,0.5769,7204954,0.611,0.35,2.49,0.5878,0.5379,0.5763,58.9,,Pre-GPU Era,
10/02/2000,0.5768,0.5882,0.5711,0.5791,10232275,0.611,0.35,1.2,0.5709,0.6133,0.6464,51.8,,Pre-GPU Era,
11/02/2000,0.5802,0.5816,0.5783,0.5802,3421261,0.609,0.35,2.02,0.5579,0.5481,0.5557,43.3,,Pre-GPU Era,
14/02/2000,0.5855,0.5877,0.5813,0.5847,9705346,0.606,0.35,1.46,0.589,0.586,0.6713,54.7,,Pre-GPU Era,
15/02/2000,0.5875,0.6003,0.5832,0.5889,17290586,0.606,0.36,2.45,0.5981,0.6256,0.5565,49.3,,Pre-GPU Era,
16/02/2000,0.5873,0.5967,0.5777,0.5903,12401421,0.6,0.35,2.02,0.5895,0.6008,0.5911,70.9,,Pre-GPU Era,
17/02/2000,0.5876,0.598,0.5814,0.5919,5222653,0.593,0.35,2.33,0.5818,0.5719,0.6665,65.4,,Pre-GPU Era,
18/02/2000,0.5914,0.5977,0.5893,0.5937,6556467,0.606,0.36,1.94,0.5934,0.6101,0.5107,63.9,,Pre-GPU Era,
21/02/2000,0.6048,0.606,0.602,0.6037,6986058,0.608,0.37,2.26,0.5977,0.6214,0.6602,45.2,,Pre-GPU Era,
22/02/2000,0.5962,0.6097,0.5905,0.6036,7291846,0.591,0.36,1.07,0.6104,0.5951,0.6626,40.4,,Pre-GPU Era,
23/02/2000,0.6046,0.6074,0.6001,0.6043,19432639,0.618,0.37,1.38,0.6146,0.6063,0.554,66.8,,Pre-GPU Era,
24/02/2000,0.6007,0.6123,0.5944,0.6041,12100175,0.598,0.36,1.96,0.6274,0.6292,0.6544,49.7,,Pre-GPU Era,
25/02/2000,0.6035,0.6118,0.5956,0.6066,18506311,0.616,0.37,0.8,0.6297,0.5946,0.5774,42.9,,Pre-GPU Era,
28/02/2000,0.6145,0.6285,0.6103,0.6159,15695855,0.609,0.38,1.85,0.6341,0.6222,0.6037,71.1,,Pre-GPU Era,
29/02/2000,0.6186,0.6199,0.6139,0.6166,15895107,0.601,0.37,1.82,0.6206,0.6284,0.5892,48.7,,Pre-GPU Era,
01/03/2000,0.6094,0.6178,0.6069,0.6127,11871343,0.61,0.37,2.12,0.6191,0.5781,0.7,46.1,,Pre-GPU Era,
02/03/2000,0.6203,0.6291,0.609,0.6195,7332856,0.6,0.37,0.92,0.644,0.6516,0.6132,60.7,,Pre-GPU Era,
03/03/2000,0.6245,0.6307,0.6188,0.6248,9172304,0.59,0.37,2.13,0.6027,0.6229,0.6506,61.3,,Pre-GPU Era,
06/03/2000,0.6247,0.6288,0.6234,0.6263,11801372,0.604,0.38,1.75,0.6305,0.6036,0.6708,62.7,,Pre-GPU Era,
07/03/2000,0.6337,0.6374,0.6291,0.635,7774772,0.603,0.38,2.16,0.6239,0.6462,0.6181,46,,Pre-GPU Era,
08/03/2000,0.6385,0.6435,0.6263,0.635,13254156,0.602,0.38,1.27,0.6185,0.625,0.7236,47.1,,Pre-GPU Era,
09/03/2000,0.6346,0.6374,0.6279,0.633,17827345,0.608,0.38,1.08,0.6087,0.6581,0.5532,42.8,,Pre-GPU Era,
10/03/2000,0.6316,0.6409,0.6244,0.6329,3980715,0.592,0.37,1.65,0.6244,0.6445,0.5463,39.2,,Pre-GPU Era,
13/03/2000,0.6329,0.6444,0.6299,0.6368,2725704,0.591,0.38,0.91,0.6153,0.6585,0.5673,59.2,,Pre-GPU Era,
14/03/2000,0.6443,0.6468,0.6379,0.6418,2914065,0.613,0.39,1.12,0.624,0.6281,0.6249,69.7,,Pre-GPU Era,
15/03/2000,0.6464,0.6495,0.638,0.643,19035806,0.606,0.39,2.23,0.6304,0.6797,0.6694,52.9,,Pre-GPU Era,
16/03/2000,0.6399,0.6578,0.6296,0.6433,5435978,0.607,0.39,2.17,0.6274,0.6768,0.693,62.6,,Pre-GPU Era,
17/03/2000,0.6484,0.6498,0.6447,0.648,11867116,0.595,0.39,0.87,0.6435,0.6715,0.7207,41.3,,Pre-GPU Era,
20/03/2000,0.6524,0.6553,0.6434,0.6497,4200205,0.593,0.39,1.96,0.6749,0.6866,0.7221,48.3,,Pre-GPU Era,
21/03/2000,0.6551,0.6698,0.6472,0.6578,5045023,0.608,0.4,1.05,0.6402,0.6725,0.6207,47,,Pre-GPU Era,
22/03/2000,0.6655,0.6677,0.6604,0.6642,11773007,0.606,0.4,1.21,0.6468,0.6942,0.7236,64.4,,Pre-GPU Era,
23/03/2000,0.6577,0.6683,0.6507,0.6597,7096145,0.604,0.4,1.1,0.68,0.6447,0.6748,58.2,,Pre-GPU Era,
24/03/2000,0.6606,0.6711,0.656,0.6661,8474056,0.605,0.4,2.46,0.6461,0.6542,0.7524,67.8,,Pre-GPU Era,
27/03/2000,0.6708,0.6749,0.6639,0.6678,19642572,0.594,0.4,1.99,0.6786,0.6723,0.5858,50,,Pre-GPU Era,
28/03/2000,0.664,0.6693,0.6627,0.6665,6353610,0.596,0.4,1.27,0.6778,0.6764,0.7356,48.1,,Pre-GPU Era,
29/03/2000,0.6664,0.6836,0.6605,0.6704,17647502,0.6,0.4,1.08,0.6616,0.6785,0.6745,48.9,,Pre-GPU Era,
30/03/2000,0.6747,0.6862,0.6673,0.675,10645261,0.594,0.4,2.08,0.6505,0.642,0.5951,66.1,,Pre-GPU Era,
31/03/2000,0.6784,0.68,0.6751,0.6768,12600698,0.608,0.41,1.84,0.6906,0.6514,0.6092,63.8,,Pre-GPU Era,
03/04/2000,0.6801,0.6852,0.6765,0.6813,4894463,0.611,0.42,1.7,0.7069,0.7198,0.6838,68.8,,Pre-GPU Era,
04/04/2000,0.6879,0.6918,0.6821,0.687,6596997,0.59,0.41,1.73,0.6682,0.6661,0.6472,45.5,,Pre-GPU Era,
05/04/2000,0.685,0.6941,0.6768,0.6855,18569056,0.609,0.42,2.21,0.7128,0.718,0.6973,44.6,,Pre-GPU Era,
06/04/2000,0.6868,0.6991,0.6801,0.6868,4452639,0.594,0.41,1.1,0.6748,0.6586,0.7839,38.6,,Pre-GPU Era,
07/04/2000,0.6963,0.7005,0.6847,0.6919,6601189,0.62,0.43,1.09,0.6691,0.657,0.644,52.2,,Pre-GPU Era,
10/04/2000,0.6951,0.7075,0.6838,0.6986,15025038,0.598,0.42,1.07,0.7192,0.6604,0.756,57.8,,Pre-GPU Era,
11/04/2000,0.7002,0.7101,0.6884,0.6972,2326994,0.612,0.43,0.87,0.7157,0.7302,0.7668,43.2,,Pre-GPU Era,
12/04/2000,0.6929,0.6988,0.6827,0.6938,16854556,0.612,0.42,0.96,0.6954,0.6735,0.7922,67.1,,Pre-GPU Era,
13/04/2000,0.7058,0.7114,0.6899,0.6982,9674352,0.612,0.43,2.05,0.6713,0.6846,0.5975,71.9,,Pre-GPU Era,
14/04/2000,0.6954,0.701,0.6927,0.6972,4910576,0.592,0.41,1.16,0.6777,0.7413,0.6327,67.3,,Pre-GPU Era,
17/04/2000,0.7107,0.7132,0.7045,0.7084,2692289,0.601,0.43,1.35,0.6952,0.7128,0.7732,48.6,,Pre-GPU Era,
18/04/2000,0.7071,0.7098,0.7028,0.7055,13739293,0.614,0.43,2.44,0.6903,0.6924,0.707,45.9,,Pre-GPU Era,
19/04/2000,0.708,0.7153,0.704,0.7087,12691615,0.611,0.43,1.41,0.6928,0.7094,0.6169,69.4,,Pre-GPU Era,
20/04/2000,0.7154,0.7191,0.7065,0.7119,16584008,0.591,0.42,1.42,0.7249,0.7046,0.6104,40.2,,Pre-GPU Era,
21/04/2000,0.7184,0.7293,0.7073,0.7167,11247643,0.598,0.43,0.84,0.7037,0.7116,0.6518,41,,Pre-GPU Era,
24/04/2000,0.7249,0.7363,0.7097,0.7232,11927607,0.612,0.44,0.99,0.733,0.7515,0.7722,70.4,,Pre-GPU Era,
25/04/2000,0.7275,0.7323,0.7128,0.7207,3100132,0.617,0.44,1.33,0.6994,0.7537,0.6131,66.3,,Pre-GPU Era,
26/04/2000,0.7256,0.7308,0.7179,0.7239,19717932,0.592,0.43,2.21,0.7048,0.711,0.7457,54.4,,Pre-GPU Era,
27/04/2000,0.7276,0.7294,0.7231,0.7262,3329492,0.619,0.45,1.05,0.7417,0.6789,0.7533,56.6,,Pre-GPU Era,
28/04/2000,0.7299,0.7332,0.7229,0.728,5754075,0.595,0.43,1.1,0.7524,0.6883,0.8081,56.5,,Pre-GPU Era,
01/05/2000,0.7309,0.7333,0.7266,0.7304,10814815,0.616,0.45,1,0.7544,0.7658,0.776,65.8,,Pre-GPU Era,
02/05/2000,0.7314,0.742,0.724,0.7326,12520815,0.603,0.44,1.28,0.7105,0.7143,0.81,51,,Pre-GPU Era,
03/05/2000,0.7317,0.7441,0.7271,0.7367,3068954,0.593,0.44,1.38,0.744,0.7107,0.6925,62.1,,Pre-GPU Era,
04/05/2000,0.7427,0.7475,0.7389,0.744,9071011,0.612,0.46,2.12,0.76,0.7959,0.6483,71.4,,Pre-GPU Era,
05/05/2000,0.7558,0.7637,0.7353,0.7474,10943889,0.609,0.46,1.79,0.7285,0.7582,0.648,58.7,,Pre-GPU Era,
08/05/2000,0.7454,0.7514,0.7307,0.7419,19573695,0.606,0.45,1.52,0.7439,0.763,0.7853,50.2,,Pre-GPU Era,
09/05/2000,0.7469,0.7525,0.7365,0.7455,3796475,0.6,0.45,1.69,0.7676,0.6942,0.7926,48,,Pre-GPU Era,
10/05/2000,0.7475,0.7498,0.7406,0.747,3905346,0.606,0.45,1.06,0.7625,0.7643,0.7015,42,,Pre-GPU Era,
11/05/2000,0.7615,0.7699,0.7501,0.7567,6632649,0.608,0.46,1.52,0.7618,0.7694,0.7885,70.9,,Pre-GPU Era,
12/05/2000,0.7604,0.766,0.7577,0.761,17208473,0.617,0.47,1.07,0.7892,0.7418,0.7362,43.2,,Pre-GPU Era,
15/05/2000,0.7587,0.7683,0.7496,0.7583,2166416,0.601,0.46,2.3,0.7685,0.727,0.7173,64.8,,Pre-GPU Era,
16/05/2000,0.764,0.7677,0.7598,0.7631,10940273,0.615,0.47,2.4,0.7739,0.7324,0.7311,54.2,,Pre-GPU Era,
17/05/2000,0.7659,0.7777,0.7576,0.7672,3255358,0.597,0.46,0.98,0.7529,0.771,0.8438,47.5,,Pre-GPU Era,
18/05/2000,0.7676,0.7759,0.759,0.7667,18749920,0.597,0.46,2.44,0.776,0.7449,0.8655,63.2,,Pre-GPU Era,
19/05/2000,0.7731,0.7752,0.7657,0.77,9179011,0.601,0.46,2.08,0.7403,0.7307,0.7388,41.7,,Pre-GPU Era,
22/05/2000,0.7765,0.7826,0.7648,0.7769,13027239,0.605,0.47,1.57,0.7909,0.7662,0.668,47.3,,Pre-GPU Era,
23/05/2000,0.7757,0.7905,0.7691,0.7795,6209555,0.606,0.47,1.36,0.7592,0.8088,0.7561,55.2,,Pre-GPU Era,
24/05/2000,0.7728,0.7919,0.7672,0.7787,13265101,0.613,0.48,1.34,0.7861,0.7296,0.7241,62.4,,Pre-GPU Era,
25/05/2000,0.7742,0.7849,0.7658,0.7762,13676493,0.599,0.46,1.47,0.7794,0.7537,0.8889,47.9,,Pre-GPU Era,
26/05/2000,0.7759,0.7844,0.7734,0.7794,6572786,0.601,0.47,1.87,0.7594,0.7466,0.8788,46.1,,Pre-GPU Era,
29/05/2000,0.7894,0.7943,0.7796,0.7879,17807012,0.611,0.48,1.66,0.7864,0.809,0.7161,71.4,,Pre-GPU Era,
30/05/2000,0.7807,0.7937,0.7743,0.785,6421109,0.59,0.46,1.68,0.8154,0.7875,0.7102,38.8,,Pre-GPU Era,
31/05/2000,0.7959,0.8002,0.7816,0.7911,14272842,0.598,0.47,2.35,0.7929,0.8321,0.7414,65.4,,Pre-GPU Era,
01/06/2000,0.7995,0.804,0.7953,0.799,13788926,0.606,0.48,0.85,0.8263,0.8216,0.7784,58.3,,Pre-GPU Era,
02/06/2000,0.7987,0.8111,0.7935,0.8037,11047934,0.615,0.49,2.31,0.7719,0.839,0.7676,62.4,,Pre-GPU Era,
05/06/2000,0.8019,0.8105,0.795,0.8029,16112317,0.612,0.49,1.61,0.7717,0.7481,0.8418,66.8,,Pre-GPU Era,
06/06/2000,0.801,0.815,0.7938,0.8052,13570427,0.612,0.49,1.22,0.7937,0.7836,0.772,72,,Pre-GPU Era,
07/06/2000,0.8093,0.826,0.796,0.8096,16771151,0.603,0.49,2.21,0.8073,0.7864,0.8764,67.1,,Pre-GPU Era,
08/06/2000,0.8118,0.8183,0.8049,0.8096,9224708,0.591,0.48,1.84,0.7969,0.8371,0.9058,42.7,,Pre-GPU Era,
09/06/2000,0.8134,0.821,0.8024,0.8098,2394283,0.608,0.49,2.34,0.7861,0.8572,0.7722,52.5,,Pre-GPU Era,
12/06/2000,0.809,0.8135,0.8016,0.8071,3591763,0.604,0.49,0.97,0.8051,0.7598,0.8512,64.9,,Pre-GPU Era,
13/06/2000,0.8138,0.8248,0.8009,0.8151,4583583,0.605,0.49,1.7,0.7851,0.7937,0.9265,52.5,,Pre-GPU Era,
14/06/2000,0.8179,0.8219,0.8138,0.8168,4226086,0.616,0.5,1.92,0.8322,0.7679,0.7044,41.5,,Pre-GPU Era,
15/06/2000,0.8225,0.8245,0.8176,0.8205,3873126,0.603,0.49,2.42,0.8015,0.7836,0.757,56.8,,Pre-GPU Era,
16/06/2000,0.8204,0.8338,0.8088,0.8194,18625311,0.591,0.48,1.67,0.7949,0.8587,0.8314,66.7,,Pre-GPU Era,
19/06/2000,0.8335,0.8401,0.8119,0.821,13980666,0.613,0.5,0.95,0.8,0.8756,0.7504,43.7,,Pre-GPU Era,
20/06/2000,0.8256,0.8297,0.8133,0.8202,16381266,0.605,0.5,1.85,0.8131,0.8025,0.7508,47.4,,Pre-GPU Era,
21/06/2000,0.8261,0.8378,0.8215,0.8283,15534997,0.618,0.51,1.44,0.7992,0.8188,0.8702,58.2,,Pre-GPU Era,
22/06/2000,0.8326,0.8424,0.8283,0.8352,6753456,0.606,0.51,1.92,0.8661,0.8261,0.9016,42,,Pre-GPU Era,
23/06/2000,0.8332,0.8545,0.8247,0.8396,4238679,0.597,0.5,1.83,0.8712,0.8969,0.8755,68.2,,Pre-GPU Era,
26/06/2000,0.8325,0.8407,0.8293,0.8366,17489510,0.618,0.52,1.63,0.8411,0.8082,0.84,63.4,,Pre-GPU Era,
27/06/2000,0.8441,0.848,0.8314,0.8407,17536530,0.602,0.51,1.39,0.8229,0.8358,0.8877,63.2,2,Pre-GPU Era,
28/06/2000,0.8313,0.8518,0.8261,0.841,4093508,0.613,0.52,2.22,0.8708,0.8354,0.841,70.7,,Pre-GPU Era,
29/06/2000,0.8382,0.8504,0.8348,0.842,16461395,0.591,0.5,1.44,0.8464,0.877,0.8264,70.6,,Pre-GPU Era,
30/06/2000,0.8418,0.8485,0.8354,0.8411,18127394,0.593,0.5,1.68,0.843,0.8761,0.9593,39.9,,Pre-GPU Era,
03/07/2000,0.8492,0.8552,0.8296,0.8437,8499397,0.619,0.52,1.26,0.8686,0.8308,0.7352,57.6,,Pre-GPU Era,
04/07/2000,0.8649,0.8752,0.8446,0.8546,8688491,0.595,0.51,2.31,0.8256,0.8907,0.7863,53.9,,Pre-GPU Era,
